DOI,Titulo,Autores,Ano,Publicacao,Tipo,URL,Resumo
10.1145/3746267.3762173,Learning Language-guided Robotic Manipulation via Efficient and Generalizable Feature Distillation,Chunzheng Wang; Yuhang Zheng; Xiangyu Chen; Weize Li; Songen Gu; Yupeng Zheng,2025,Proceedings of the 1st International Workshop on Vision-Language in Soft Robot,proceedings-article,https://doi.org/10.1145/3746267.3762173,
10.1145/3769102.3770614,lm-Meter: Unveiling Runtime Inference Latency for On-Device Language Models,Haoxin Wang; Xiaolong Tu; Hongyu Ke; Huirong Chai; Dawei Chen; Kyungtae Han,2025,Proceedings of the Tenth ACM/IEEE Symposium on Edge Computing,proceedings-article,https://doi.org/10.1145/3769102.3770614,
10.1145/3627673.3679963,Meta-Prompt Tuning Vision-Language Model for Multi-Label Few-Shot Image Recognition,Feng Zhang; Wei Chen; Fei Ding; Tengjiao Wang; Dawei Lu; Jiabin Zheng,2024,Proceedings of the 33rd ACM International Conference on Information and Knowledge Management,proceedings-article,https://doi.org/10.1145/3627673.3679963,
10.1145/3627631.3627637,"ViLP: Knowledge Exploration using Vision, Language, and Pose Embeddings for Video Action Recognition",Soumyabrata Chaudhuri; Saumik Bhattacharya,2023,"Proceedings of the Fourteenth Indian Conference on Computer Vision, Graphics and Image Processing",proceedings-article,https://doi.org/10.1145/3627631.3627637,
10.1145/3746027.3755724,LLaPa: A Vision-Language Model Framework for Counterfactual-Aware Procedural Planning,Shibo Sun; Xue Li; Donglin Di; Mingjie Wei; Lanshun Nie; Wei-Nan Zhang; Dechen Zhan; Yang Song; Lei Fan,2025,Proceedings of the 33rd ACM International Conference on Multimedia,proceedings-article,https://doi.org/10.1145/3746027.3755724,
10.1145/3746027.3754939,InstructFLIP: Exploring Unified Vision-Language Model for Face Anti-spoofing,Kun-Hsiang Lin; Yu-Wen Tseng; Kang-Yang Huang; Jhih-Ciang Wu; Wen-Huang Cheng,2025,Proceedings of the 33rd ACM International Conference on Multimedia,proceedings-article,https://doi.org/10.1145/3746027.3754939,
10.1145/3702250.3702266,GraphVL: Graph-Enhanced Semantic Modeling via Vision-Language Models for Generalized Class Discovery,Bhupendra Solanki; Ashwin R Nair; Mainak Singha; Souradeep Mukhopadhyay; Ankit Jha; Biplab Banerjee,2024,Proceedings of the Fifteenth Indian Conference on Computer Vision Graphics and Image Processing,proceedings-article,https://doi.org/10.1145/3702250.3702266,
10.1145/3627703.3629572,CDMPP: A Device-Model Agnostic Framework for Latency Prediction of Tensor Programs,Hanpeng Hu; Junwei Su; Juntao Zhao; Yanghua Peng; Yibo Zhu; Haibin Lin; Chuan Wu,2024,Proceedings of the Nineteenth European Conference on Computer Systems,proceedings-article,https://doi.org/10.1145/3627703.3629572,
10.1145/3600006.3613163,Paella: Low-latency Model Serving with Software-defined GPU Scheduling,Kelvin K. W. Ng; Henri Maxime Demoulin; Vincent Liu,2023,Proceedings of the 29th Symposium on Operating Systems Principles,proceedings-article,https://doi.org/10.1145/3600006.3613163,
10.1145/3731715.3734581,Tutorial Proposal: Hallucinations in Large Language Models and Large Vision-Language Models,Liqiang Jing; Yue Zhang; Xinya Du,2025,Proceedings of the 2025 International Conference on Multimedia Retrieval,proceedings-article,https://doi.org/10.1145/3731715.3734581,
10.1145/3820356.3820357,Beyond Tokens: A Survey on Decoding Methods for Large Language and Vision-Language Models,Haoran Wang; Xiongxiao Xu; Philip S. Yu; Kai Shu,2026,ACM SIGKDD Explorations Newsletter,journal-article,https://doi.org/10.1145/3820356.3820357,"Large language models (LLMs) and large vision-language models (LVLMs) have demonstrated impressive generative capabilities, yet ensuring their outputs align with user intent is still challenging. While most existing approaches address this issue at the training stage, inference-time approaches like decoding methods offer a more efficient and scalable solution. Decoding methods control model generation by guiding token-level selection, performing sequencelevel generation, or generating tokens in parallel to accelerate the process. In this survey, we identify three emerging paradigms from recent works on decoding methods for LLMs and LVLMs, provide a systematic review of these methods, highlight ongoing challenges, and discuss potential future research directions. Our goal is to underscore the efficiency and effectiveness of decoding methods and offer a practical view of their applications. Paper lists and more resources on decoding methods for LLMs and LVLMs can be found at https://github.com/wang2226/Awesome-LLM-Decoding."
10.1145/3757374.3771534,AeroVis3R: Geometry-Aware Vision–Language Models for 3D Reasoning over UAV Landmark Videos,Cewen Deng,2025,Proceedings of the SIGGRAPH Asia 2025 Posters,proceedings-article,https://doi.org/10.1145/3757374.3771534,
10.1145/3773274.3774270,FakeInf: Selective Deep Neural Network Inference for Latency and Energy-Aware Model Serving Pipelines,Demetris Trihinas; Moysis Symeonides; Nicolae Cleju; George Pallis; Marios Dikaiakos,2025,Proceedings of the 18th IEEE/ACM International Conference on Utility and Cloud Computing,proceedings-article,https://doi.org/10.1145/3773274.3774270,
10.1145/3746027.3755003,Deciphering Functions of Neurons in Vision-Language Models,Jiaqi Xu; Cuiling Lan; Yan Lu,2025,Proceedings of the 33rd ACM International Conference on Multimedia,proceedings-article,https://doi.org/10.1145/3746027.3755003,
10.1145/3627673.3679607,Vision Language Model is NOT All You Need: Augmentation Strategies for Molecule Language Models,Namkyeong Lee; Siddhartha Laghuvarapu; Chanyoung Park; Jimeng Sun,2024,Proceedings of the 33rd ACM International Conference on Information and Knowledge Management,proceedings-article,https://doi.org/10.1145/3627673.3679607,
10.1145/3701716.3717655,Enhancing Text-Based Person Retrieval via Loss Balancing and Vision-Language Models,Jizheng Zhang,2025,Companion Proceedings of the ACM on Web Conference 2025,proceedings-article,https://doi.org/10.1145/3701716.3717655,
10.1145/3640310.3674091,Text2VQL: Teaching a Model Query Language to Open-Source Language Models with ChatGPT,José Antonio Hernández López; Máté Földiák; Dániel Varró,2024,Proceedings of the ACM/IEEE 27th International Conference on Model Driven Engineering Languages and Systems,proceedings-article,https://doi.org/10.1145/3640310.3674091,
10.1145/3746059.3747597,"""This is My Fault"", Really? Understanding Blind and Low-Vision People’s Perception of Hallucination in Large Vision Language Models",Yilin Tang; Yuyang Fang; Tianle Wang; Lingyun Sun; Liuqing Chen,2025,Proceedings of the 38th Annual ACM Symposium on User Interface Software and Technology,proceedings-article,https://doi.org/10.1145/3746059.3747597,
10.1145/3774904.3792211,Privacy-Friendly Adaptation of Vision Transformers for Communication and Latency-Efficient Private Inference,Zhi Pang; Bo Feng; Meng Luo; Chenhao Liu; Shuwang Xu; Kai Zhao; Yadi Wu; Bo Zeng,2026,Proceedings of the ACM Web Conference 2026,proceedings-article,https://doi.org/10.1145/3774904.3792211,
10.1145/3746027.3754752,"NEXUS-O: An Omni-Perceptive and -Interactive Model for Language, Audio, and Vision",Che Liu; Yingji Zhang; Dong Zhang; Weijie Zhang; Chenggong Gong; Yu Lu; Shilin Zhou; Ziliang Gan; Ziao Wang; Haipang Wu; Ji Liu; Andre Freitas; Qifan Wang; Zenglin Xu; Rongjunchen Zhang; Yong Dai,2025,Proceedings of the 33rd ACM International Conference on Multimedia,proceedings-article,https://doi.org/10.1145/3746027.3754752,
10.1145/3696410.3714703,Self-Comparison for Dataset-Level Membership Inference in Large (Vision-)Language Model,Jie Ren; Kangrui Chen; Chen Chen; Vikash Sehwag; Yue Xing; Jiliang Tang; Lingjuan Lyu,2025,Proceedings of the ACM on Web Conference 2025,proceedings-article,https://doi.org/10.1145/3696410.3714703,
10.1145/3664647.3680591,Overcoming the Pitfalls of Vision-Language Model for Image-Text Retrieval,Feifei Zhang; Sijia Qu; Fan Shi; Changsheng Xu,2024,Proceedings of the 32nd ACM International Conference on Multimedia,proceedings-article,https://doi.org/10.1145/3664647.3680591,
10.1145/3579370.3594774,BOOSTER: Rethinking the erase operation of low-latency SSDs to achieve high throughput and less long latency,Takumi Fujimori; Shuou Nomura,2023,Proceedings of the 16th ACM International Conference on Systems and Storage,proceedings-article,https://doi.org/10.1145/3579370.3594774,
10.1145/3652620.3688350,ALFI: Action Language for Foundational UML as an Intermediate Language for Model Transformations in JetBrains MPS,Mario Fuksa; Timur Sağlam; Tim Neumann; Steffen Becker,2024,Proceedings of the ACM/IEEE 27th International Conference on Model Driven Engineering Languages and Systems,proceedings-article,https://doi.org/10.1145/3652620.3688350,
10.1145/3689096.3689461,Augmenting Visual and Linguistic Understanding for MedVQA,Yongpei Ma; Jinman Kim,2024,Proceedings of the First International Workshop on Vision-Language Models for Biomedical Applications,proceedings-article,https://doi.org/10.1145/3689096.3689461,
10.1145/3748522.3779780,Structured Extraction from Business Process Diagrams Using Vision-Language Models,Pritam Deka; Barry Devereux,2026,Proceedings of the 41st ACM/SIGAPP Symposium on Applied Computing,proceedings-article,https://doi.org/10.1145/3748522.3779780,
10.1145/3696409.3700277,QoS-Diff: Adaptive Auto-tuning Framework for Low-latency Diffusion Model Inference,Pingyi Huo; Ajay Narayanan Sridhar; Md Fahim Faysal Khan; Kiwan Maeng; Vijaykrishnan Narayanan,2024,Proceedings of the 6th ACM International Conference on Multimedia in Asia,proceedings-article,https://doi.org/10.1145/3696409.3700277,
10.1145/3689096.3689460,Improved Generation of Synthetic Imaging Data Using Feature-Aligned Diffusion,Lakshmi Nair,2024,Proceedings of the First International Workshop on Vision-Language Models for Biomedical Applications,proceedings-article,https://doi.org/10.1145/3689096.3689460,
10.1145/3793249,Improving Chinese Text Recognition with Multi-Granularity Features and Vision-Language Reasoning,Tao Li; Zengfu Wang,2026,ACM Transactions on Asian and Low-Resource Language Information Processing,journal-article,https://doi.org/10.1145/3793249,"Accurate Chinese text recognition (CTR) is vital for applications such as document digitization, but remains challenging due to high inter-class visual similarity, complex hierarchical structures, and diverse visual degradations in real-world scenes. To address these challenges, we propose a robust CTR framework that synergizes structure-aware visual discrimination with cross-modal reasoning. The hybrid encoder integrates multi-scale attention modulation and global self-attention, guided by hierarchical structural supervision, to capture fine-grained structure-aware visual representations essential for distinguishing visually similar characters. Complementing this, an iterative vision-language decoder, trained with a stochastic masking strategy, learns to reconstruct text from partially observed visual and contextual cues, enabling complementary vision-language reasoning that effectively resolves visually ambiguous or degraded characters. Extensive experiments on public benchmarks demonstrate that our method achieves state-of-the-art performance, validating its effectiveness in addressing the challenges of Chinese text recognition."
10.1145/3746274.3764913,Efficient Fine-tuning of Vision Language Models and Applications,Joemon M. Jose,2025,Proceedings of the 2nd ACM Workshop in AI-powered Question &amp; Answering Systems,proceedings-article,https://doi.org/10.1145/3746274.3764913,
10.1145/3696409.3700483,Watermarking Vision-Language Models,Shan Wan; Wu Liu; Yijun Liu; Feiniu Yuan; Chunli Meng,2024,Proceedings of the 6th ACM International Conference on Multimedia in Asia,proceedings-article,https://doi.org/10.1145/3696409.3700483,
10.1145/3805622.3810847,Mitigating Hallucinations in Vision-Language Models via Contextual Entropy Calibration,Xuanyu Yin; Daowan Peng; Wei Wei,2026,Proceedings of the 2026 International Conference on Multimedia Retrieval,proceedings-article,https://doi.org/10.1145/3805622.3810847,
10.1145/3780096,CrammedBERTurk: Pretraining/Finetuning a New Language Model for Turkish Question Answering on Limited Budget,Tansel Sarihan; Cem ErgÜn,2026,ACM Transactions on Asian and Low-Resource Language Information Processing,journal-article,https://doi.org/10.1145/3780096,"A comprehensive evaluation of transformer-based models for Turkish Question Answering (QA) is conducted, introducing the novel pretraining and fine-tuning of CrammedBERTurk for the first time in this domain. The CrammedBERTurk model was pretrained on a single consumer GPU within 48 hours, showcasing efficient language model (LM) training under constrained computational resources. In contrast, pretraining BERT-base required 16 TPUs over four days. For Turkish QA, CrammedBERTurk was compared against BERTurk, XLM-RoBERTa, and ALBERT using Exact Match (EM), F1, ROUGE scores, and LLM-as-Judge assessment. CrammedBERTurk achieved competitive results compared with BERTurk and, in some cases, outperformed it across multiple datasets. On TQuAD, CrammedBERTurk achieved an EM score of 67.94% and an F1 score of 85.21%, representing a relative improvement of 4.3% in EM and 4.8% in F1 compared with BERTurk. Similarly, on THQuAD, CrammedBERTurk set a new state-of-the-art with an EM score of 69.4% and an F1 score of 86.58%, marking a relative improvement of 8.3% in EM and 5.3% in F1 over BERTurk. On the closed-domain EMUQuAD dataset, it achieved an EM score of 41.32% and an F1 score of 73.73%. The study provides insights into developing efficient transformers for low-resource languages under constrained computational budgets."
